1,2,-0.00508056321672
1,3,0.179416461025
1,4,-0.00217738423574
1,5,-0.050079837422
1,6,-0.0503701553201
1,7,-0.091450137901
1,8,0.0348381477718
1,9,0.111772390768
1,10,0.107853099144
1,11,0.0924662505443
1,12,0.206851502395
1,13,0.151691101756
1,14,0.128755987807
1,15,0.25794745246
1,16,0.253883001887
1,17,0.349397590361
1,18,0.472347220206
1,19,0.510669182755
1,20,0.551604006387
1,21,0.446508927275
1,22,0.577877776165
1,23,0.482943823487
1,24,0.316591667876
1,25,0.292204964436
1,26,0.370590796923
1,27,0.360139352591
1,28,0.305849905647
1,29,0.307011177239
1,30,0.292495282334
1,31,0.316301349978
1,32,0.298882276092
1,33,0.152271737553
1,34,0.191174335898
1,35,0.145594425896
1,36,0.0791116272318
1,37,0.035273624619
1,38,0.0982726085063
1,39,0.122659311947
1,40,0.125852808826
1,41,0.100304833793
1,42,0.0788213093337
1,43,0.0982726085063
1,44,0.0959500653215
1,45,0.136304253157
1,46,0.0608215996516
1,47,0.111046596023
1,48,0.0663376397155
1,49,0.035273624619
1,50,0.0439831615619
1,51,0.0622731891421
1,52,0.108724052838
1,53,0.0773697198432
1,54,-0.0222093192045
1,55,-0.0506604732182
1,56,-0.0593700101611
1,57,-0.0550152416897
1,58,-0.126433444622
1,59,-0.165045725069
1,60,-0.199883872841
1,61,-0.169690811439
1,62,-0.158658731311
1,63,-0.117433589781
1,64,-0.152271737553
1,65,-0.140949339527
1,66,-0.192916243286
1,67,-0.082595442009
1,68,-0.0579184206706
1,69,0.0303382203513
1,70,0.0553055595877
1,71,0.0718536797794
1,72,0.147046015387
1,73,0.128465669909
1,74,0.101175787487
1,75,0.155174916534
1,76,0.201335462331
1,77,0.202206416026
1,78,0.229205980549
1,79,0.22746407316
1,80,0.203948323414
1,81,0.197851647554
1,82,0.179271302076
1,83,0.170271447235
1,84,0.181303527362
1,85,0.135433299463
1,86,0.140368703731
1,87,0.185948613732
1,88,0.175787487299
1,89,0.135142981565
1,90,0.16330381768
1,91,0.146755697489
1,92,0.139788067934
1,93,0.12817535201
1,94,0.199883872841
1,95,0.190593700102
1,96,0.0936275221367
1,97,0.100885469589
1,98,0.0840470314995
1,99,0.0942081579329
1,100,0.150820148062
1,101,0.124691537233
1,102,0.127885034112
1,103,0.109595006532
1,104,0.21527072144
1,105,0.224270576281
1,106,0.2518507766
1,107,0.222818986791
1,108,0.241689650167
1,109,0.233270431122
1,110,0.233270431122
1,111,0.267527943098
1,112,0.220786761504
1,113,0.208303091886
1,114,0.19843228335
1,115,0.188561474815
1,116,0.216431993032
1,117,0.236463928001
1,118,0.237334881695
1,119,0.236463928001
1,120,0.247786326027
1,121,0.252721730295
1,122,0.254753955581
1,123,0.248076643925
1,124,0.226593119466
1,125,0.264915082015
1,126,0.255044273479
1,127,0.318043257367
1,128,0.336623602845
1,129,0.355494266222
1,130,0.3282043838
1,131,0.302946726666
1,132,0.306430541443
1,133,0.302946726666
1,134,0.28552765278
1,135,0.284656699086
1,136,0.25649586297
1,137,0.275656844244
1,138,0.26868921469
1,139,0.262302220932
1,140,0.235592974307
1,141,0.250108869212
1,142,0.229786616345
1,143,0.231818841632
1,144,0.234431702714
1,145,0.202496733924
1,146,0.231238205835
1,147,0.240528378575
1,148,0.270140804181
1,149,0.260850631441
1,150,0.277543910582
